272,93.294,587,43.23,2.5376e+07
279,78.796,507,43.361,2.1984e+07
299,106.07,728,43.566,3.1716e+07
313,85.559,626,42.78,2.678e+07
312,83.615,597,43.698,2.6088e+07
307,90.866,629,44.35,2.7896e+07
276,107.74,665,44.716,2.9736e+07
312,122.06,840,45.338,3.8084e+07
283,89.201,578,43.675,2.5244e+07
294,91.769,625,43.168,2.698e+07
280,88.5,556,44.568,2.478e+07
309,89.385,632,43.703,2.762e+07
298,105.48,743,42.304,3.1432e+07
320,90.05,674,42.754,2.8816e+07
291,95.258,644,43.043,2.772e+07
308,85.987,605,43.775,2.6484e+07
325,97.083,717,44.006,3.1552e+07
281,98.463,633,43.709,2.7668e+07
332,79.771,628,42.172,2.6484e+07
281,124.13,768,45.417,3.488e+07
311,88.952,641,43.158,2.7664e+07
292,107.99,720,43.794,3.1532e+07
307,91.283,656,42.72,2.8024e+07
295,87.159,609,42.22,2.5712e+07
311,89.415,635,43.792,2.7808e+07
292,87.904,597,42.995,2.5668e+07
276,85.348,549,42.907,2.3556e+07
274,80.847,523,42.356,2.2152e+07
312,91.872,656,43.695,2.8664e+07
305,100.49,705,43.472,3.0648e+07
327,85.174,662,42.073,2.7852e+07
306,90.248,637,43.353,2.7616e+07
270,84.8,521,43.946,2.2896e+07
257,166.23,895,47.732,4.272e+07
373,127.97,1042,45.808,4.7732e+07
281,86.235,573,42.29,2.4232e+07
310,80.49,598,41.726,2.4952e+07
308,96.519,685,43.399,2.9728e+07
313,84.511,609,43.435,2.6452e+07
329,88.267,686,42.332,2.904e+07
285,104.21,696,42.672,2.97e+07
295,122.64,792,45.682,3.618e+07
304,90.934,646,42.793,2.7644e+07
299,100.82,674,44.724,3.0144e+07
297,84.189,593,42.165,2.5004e+07
292,113.04,782,42.21,3.3008e+07
280,132.76,857,43.375,3.7172e+07
305,116.26,797,44.492,3.546e+07
287,89.017,622,41.074,2.5548e+07
293,102.05,721,41.47,2.99e+07
303,87.881,615,43.298,2.6628e+07
299,79.839,552,43.246,2.3872e+07
299,91.746,635,43.2,2.7432e+07
304,97.776,692,42.954,2.9724e+07
292,108.41,725,43.663,3.1656e+07
299,105.1,714,44.011,3.1424e+07
297,92.835,619,44.543,2.7572e+07
293,84.983,589,42.275,2.49e+07
274,83.854,535,42.946,2.2976e+07
290,90.29,616,42.506,2.6184e+07
289,87.557,578,43.779,2.5304e+07
290,95.779,650,42.732,2.7776e+07
305,78.662,571,42.018,2.3992e+07
333,78.03,629,41.31,2.5984e+07
294,90.476,648,41.049,2.66e+07
300,91.987,676,40.822,2.7596e+07
276,91.957,639,39.718,2.538e+07
308,91.649,676,41.757,2.8228e+07
328,93.122,706,43.263,3.0544e+07
281,82.192,531,43.495,2.3096e+07
310,86.129,626,42.652,2.67e+07
293,76.546,538,41.688,2.2428e+07
309,97.113,699,42.93,3.0008e+07
281,81.594,530,43.26,2.2928e+07
293,82.321,552,43.696,2.412e+07
296,86.797,604,42.536,2.5692e+07
315,100.42,722,43.812,3.1632e+07
270,96.089,586,44.273,2.5944e+07
285,96.477,638,43.097,2.7496e+07
283,76.099,520,41.415,2.1536e+07
286,80.21,524,43.779,2.294e+07
294,80.095,547,43.049,2.3548e+07
297,103.7,728,42.308,3.08e+07
288,92.444,631,42.193,2.6624e+07
270,84.815,540,42.407,2.29e+07
283,86.742,563,43.602,2.4548e+07
265,96.649,587,43.632,2.5612e+07
293,89.365,625,41.894,2.6184e+07
313,91.604,667,42.987,2.8672e+07
275,100.6,628,44.051,2.7664e+07
334,84.036,644,43.584,2.8068e+07
290,78.538,525,43.383,2.2776e+07
299,78.421,542,43.262,2.3448e+07
284,86.338,597,41.072,2.452e+07
289,82.574,555,42.998,2.3864e+07
269,152.34,890,46.045,4.098e+07
368,111.95,939,43.872,4.1196e+07
293,90.28,620,42.665,2.6452e+07
285,95.032,638,42.451,2.7084e+07
292,99.178,653,44.349,2.896e+07
318,98.73,720,43.606,3.1396e+07
326,90.393,675,43.656,2.9468e+07
297,84.364,575,43.576,2.5056e+07
316,90.241,666,42.817,2.8516e+07
323,81.09,607,43.15,2.6192e+07
310,79.303,575,42.755,2.4584e+07
281,94.05,606,43.611,2.6428e+07
290,97.09,649,43.384,2.8156e+07
315,77.765,577,42.454,2.4496e+07
325,105.33,771,44.399,3.4232e+07
311,92.759,662,43.577,2.8848e+07
295,96.475,661,43.056,2.846e+07
297,94.909,652,43.233,2.8188e+07
310,97.587,702,43.094,3.0252e+07
322,98.099,739,42.744,3.1588e+07
296,106.54,702,44.923,3.1536e+07
283,96.608,630,43.397,2.734e+07
329,95.173,715,43.793,3.1312e+07
317,130.25,902,45.774,4.1288e+07
317,87.521,649,42.749,2.7744e+07
327,98.422,740,43.492,3.2184e+07
304,99.289,699,43.182,3.0184e+07
342,112.2,866,44.309,3.8372e+07
306,96.418,658,44.839,2.9504e+07
309,109.97,748,45.428,3.398e+07
311,83.125,590,43.817,2.5852e+07
315,84.927,619,43.218,2.6752e+07
340,101.15,798,43.098,3.4392e+07
298,90.765,630,42.933,2.7048e+07
307,81.876,581,43.263,2.5136e+07
291,73.746,499,43.006,2.146e+07
306,91.111,642,43.427,2.788e+07
290,90.441,611,42.926,2.6228e+07
302,81.881,574,43.08,2.4728e+07
304,87.921,624,42.833,2.6728e+07
305,75.082,540,42.407,2.29e+07
313,81.968,603,42.547,2.5656e+07
289,110.19,711,44.788,3.1844e+07
289,83.405,568,42.437,2.4104e+07
305,87.331,638,41.749,2.6636e+07
330,76.897,606,41.875,2.5376e+07
313,73.546,548,42.007,2.302e+07
324,74.79,575,42.143,2.4232e+07
297,86.842,601,42.915,2.5792e+07
289,152.36,968,45.488,4.4032e+07
319,97.279,749,41.431,3.1032e+07
299,87.946,632,41.608,2.6296e+07
274,87.212,569,41.996,2.3896e+07
309,82.537,607,42.016,2.5504e+07
322,93.466,707,42.569,3.0096e+07
302,93.762,659,42.968,2.8316e+07
309,106.42,759,43.325,3.2884e+07
337,108.65,831,44.063,3.6616e+07
305,130.91,931,42.887,3.9928e+07
267,105.11,642,43.713,2.8064e+07
323,89.734,677,42.812,2.8984e+07
295,81.98,579,41.769,2.4184e+07
329,95.027,731,42.769,3.1264e+07
323,86.947,664,42.295,2.8084e+07
306,92.993,657,43.312,2.8456e+07
328,87.524,683,42.032,2.8708e+07
287,92.739,618,43.068,2.6616e+07
298,89.933,649,41.294,2.68e+07
310,86.065,621,42.963,2.668e+07
268,81.388,513,42.519,2.1812e+07
297,87.044,610,42.38,2.5852e+07
306,78.235,570,42,2.394e+07
328,94.329,713,43.394,3.094e+07
309,95.625,700,42.211,2.9548e+07
307,95.505,697,42.066,2.932e+07
314,102.62,747,43.138,3.2224e+07
301,81.05,577,42.281,2.4396e+07
309,100.1,720,42.961,3.0932e+07
323,83.108,640,41.944,2.6844e+07
282,89.135,605,41.547,2.5136e+07
299,78.328,545,42.972,2.342e+07
290,91.71,618,43.036,2.6596e+07
286,75.888,524,41.42,2.1704e+07
304,69.947,509,41.776,2.1264e+07
304,77.447,540,43.6,2.3544e+07
305,81.889,570,43.818,2.4976e+07
289,95.875,635,43.635,2.7708e+07
266,92.571,550,44.771,2.4624e+07
329,86.322,663,42.836,2.84e+07
312,112.44,772,45.44,3.508e+07
305,89.718,638,42.89,2.7364e+07
307,85.042,604,43.225,2.6108e+07
305,113.57,776,44.639,3.464e+07
316,89.823,672,42.238,2.8384e+07
312,89.808,652,42.975,2.802e+07
290,96.138,648,43.025,2.788e+07
299,91.973,654,42.049,2.75e+07
310,84,606,42.97,2.604e+07
273,83.941,530,43.238,2.2916e+07
301,99.787,715,42.008,3.0036e+07
298,82.228,569,43.065,2.4504e+07
294,89.578,611,43.103,2.6336e+07
310,86.374,600,44.627,2.6776e+07
325,86.597,636,44.252,2.8144e+07
321,102.73,738,44.683,3.2976e+07
317,92.126,692,42.202,2.9204e+07
312,92.897,662,43.782,2.8984e+07
308,85.221,610,43.03,2.6248e+07
338,88.876,692,43.41,3.004e+07
294,86.68,582,43.787,2.5484e+07
288,89.875,596,43.43,2.5884e+07
316,81.025,595,43.032,2.5604e+07
287,91.136,602,43.449,2.6156e+07
306,98.131,730,41.134,3.0028e+07
318,84.126,618,43.288,2.6752e+07
293,88.833,591,44.041,2.6028e+07
306,100.22,731,41.953,3.0668e+07
306,97.529,692,43.127,2.9844e+07
283,86.304,560,43.614,2.4424e+07
294,88.952,596,43.879,2.6152e+07
305,98.374,698,42.986,3.0004e+07
293,82.935,566,42.933,2.43e+07
293,93.788,609,45.123,2.748e+07
299,90.769,615,44.13,2.714e+07
287,84.265,564,42.879,2.4184e+07
294,86.014,614,41.186,2.5288e+07
324,89.037,699,41.27,2.8848e+07
308,85.961,623,42.498,2.6476e+07
290,82.166,562,42.399,2.3828e+07
298,87.946,615,42.615,2.6208e+07
285,89.361,606,42.026,2.5468e+07
307,99.57,706,43.297,3.0568e+07
296,105.84,708,44.249,3.1328e+07
326,87.951,667,42.987,2.8672e+07
302,99.536,684,43.947,3.006e+07
289,91.958,612,43.425,2.6576e+07
311,110.25,779,44.015,3.4288e+07
285,99.453,628,45.134,2.8344e+07
334,86.096,667,43.112,2.8756e+07
227,157.74,803,44.593,3.5808e+07
352,123.36,1007,43.122,4.3424e+07
291,95.45,679,40.907,2.7776e+07
283,88.396,595,42.044,2.5016e+07
277,97.097,620,43.381,2.6896e+07
314,83.834,618,42.595,2.6324e+07
299,81.391,566,42.996,2.4336e+07
302,90.411,625,43.686,2.7304e+07
288,116.47,749,44.785,3.3544e+07
307,107.07,735,44.724,3.2872e+07
297,94.801,645,43.653,2.8156e+07
298,102.97,694,44.213,3.0684e+07
335,85.373,648,44.136,2.86e+07
305,84.262,601,42.762,2.57e+07
299,119.38,822,43.426,3.5696e+07
310,94.619,680,43.135,2.9332e+07
294,92.381,617,44.019,2.716e+07
295,96.651,653,43.663,2.8512e+07
334,87.557,680,43.006,2.9244e+07
281,91.345,620,41.4,2.5668e+07
316,89.076,700,40.211,2.8148e+07
299,98.368,714,41.193,2.9412e+07
294,89.932,641,41.248,2.644e+07
305,125.3,827,46.21,3.8216e+07
322,121.32,885,44.14,3.9064e+07
322,128.75,926,44.769,4.1456e+07
300,92.293,639,43.33,2.7688e+07
318,90.792,663,43.548,2.8872e+07
299,105.22,711,44.248,3.146e+07
309,100.66,705,44.119,3.1104e+07
289,92.692,603,44.425,2.6788e+07
301,86.684,620,42.084,2.6092e+07
272,87.103,555,42.688,2.3692e+07
288,105,691,43.763,3.024e+07
292,76.479,537,41.587,2.2332e+07
306,80.327,583,42.161,2.458e+07
275,79.229,509,42.806,2.1788e+07
277,82.989,539,42.649,2.2988e+07
331,84.266,654,42.648,2.7892e+07
305,89.757,634,43.18,2.7376e+07
287,81.463,536,43.619,2.338e+07
291,89.1,602,43.07,2.5928e+07
302,91.589,644,42.95,2.766e+07
304,117.09,816,43.623,3.5596e+07
293,87.918,614,41.954,2.576e+07
298,83.919,596,41.96,2.5008e+07
325,91.249,726,40.848,2.9656e+07
314,95.376,703,42.6,2.9948e+07
325,93.403,709,42.815,3.0356e+07
303,100.75,717,42.577,3.0528e+07
305,106.54,762,42.646,3.2496e+07
299,81.124,581,41.749,2.4256e+07
324,81.926,620,42.813,2.6544e+07
327,98.08,752,42.649,3.2072e+07
334,94.623,752,42.027,3.1604e+07
300,104.27,713,43.871,3.128e+07
287,86.481,573,43.316,2.482e+07
284,79,543,41.319,2.2436e+07
294,73.224,516,41.721,2.1528e+07
330,77.782,603,42.567,2.5668e+07
277,79.856,519,42.62,2.212e+07
270,75.467,487,41.84,2.0376e+07
299,76.789,549,41.821,2.296e+07
315,76.902,578,41.91,2.4224e+07
329,78.079,604,42.53,2.5688e+07
282,87.433,577,42.731,2.4656e+07
282,79.092,522,42.728,2.2304e+07
289,80.083,544,42.544,2.3144e+07
327,73.541,584,41.178,2.4048e+07
283,82.375,539,43.25,2.3312e+07
319,74.871,562,42.498,2.3884e+07
323,85.907,639,43.424,2.7748e+07
302,78.066,552,42.71,2.3576e+07
311,86.842,639,42.266,2.7008e+07
307,82.932,607,41.944,2.546e+07
316,115.22,878,41.467,3.6408e+07
316,91.734,699,41.471,2.8988e+07
320,93.537,708,42.277,2.9932e+07
295,88.475,653,39.969,2.61e+07
297,90.492,670,40.113,2.6876e+07
299,84.91,629,40.362,2.5388e+07
271,84.059,578,39.412,2.278e+07
319,104.41,813,40.969,3.3308e+07
292,86.904,621,40.863,2.5376e+07
308,85.883,601,44.013,2.6452e+07
325,88.505,667,43.124,2.8764e+07
314,102.36,717,44.826,3.214e+07
299,99.211,683,43.432,2.9664e+07
320,80.1,609,42.089,2.5632e+07
279,72.086,484,41.554,2.0112e+07
296,92.514,660,41.491,2.7384e+07
275,89.207,560,43.807,2.4532e+07
283,79.208,511,43.867,2.2416e+07
298,69.329,494,41.822,2.066e+07
281,86.406,565,42.973,2.428e+07
258,84.31,507,42.903,2.1752e+07
287,69.143,477,41.602,1.9844e+07
318,84.44,624,43.032,2.6852e+07
306,84.667,618,41.922,2.5908e+07
309,95.56,687,42.981,2.9528e+07
292,83.863,577,42.44,2.4488e+07
338,84.544,666,42.907,2.8576e+07
296,110.68,756,43.333,3.276e+07
310,90.258,641,43.651,2.798e+07
305,103.37,720,43.789,3.1528e+07
320,81.675,614,42.567,2.6136e+07
321,104.9,812,41.468,3.3672e+07
278,112.72,725,43.222,3.1336e+07
307,85.355,601,43.601,2.6204e+07
281,105.67,676,43.923,2.9692e+07
308,89.013,638,42.972,2.7416e+07
289,145.44,928,45.293,4.2032e+07
292,96.548,661,42.651,2.8192e+07
296,122.04,816,44.27,3.6124e+07
310,108.62,764,44.073,3.3672e+07
266,87.474,535,43.492,2.3268e+07
299,90.114,622,43.318,2.6944e+07
292,86.699,589,42.981,2.5316e+07
312,90.231,658,42.784,2.8152e+07
284,89.282,603,42.05,2.5356e+07
287,81.686,543,43.175,2.3444e+07
313,86.339,623,43.377,2.7024e+07
300,98.813,669,44.311,2.9644e+07
310,91.174,652,43.35,2.8264e+07
319,90.809,671,43.171,2.8968e+07
299,98.355,693,42.436,2.9408e+07
296,89.608,675,39.295,2.6524e+07
304,92.592,706,39.87,2.8148e+07
324,94.975,766,40.172,3.0772e+07
311,79.486,583,42.401,2.472e+07
298,87.396,594,43.845,2.6044e+07
278,88.388,569,43.185,2.4572e+07
301,90.631,632,43.165,2.728e+07
301,102.99,738,42.005,3.1e+07
313,99.489,705,44.17,3.114e+07
310,80.955,580,43.269,2.5096e+07
297,81.832,570,42.639,2.4304e+07
311,97.749,695,43.741,3.04e+07
302,77.351,549,42.55,2.336e+07
297,83.771,585,42.53,2.488e+07
307,91.896,644,43.807,2.8212e+07
296,80.689,539,44.312,2.3884e+07
319,94.533,692,43.578,3.0156e+07
307,90.15,647,42.776,2.7676e+07
314,100.99,718,44.167,3.1712e+07
309,96.039,710,41.797,2.9676e+07
296,105.8,755,41.478,3.1316e+07
305,105.84,779,41.438,3.228e+07
312,109.09,782,43.524,3.4036e+07
298,107.58,747,42.918,3.206e+07
293,83.386,585,41.764,2.4432e+07
295,81.247,569,42.123,2.3968e+07
290,76.276,513,43.119,2.212e+07
286,79.65,527,43.226,2.278e+07
292,83.356,565,43.08,2.434e+07
322,93.553,687,43.849,3.0124e+07
263,82.373,516,41.984,2.1664e+07
277,96.231,612,43.556,2.6656e+07
339,86.018,689,42.322,2.916e+07
284,94.352,613,43.713,2.6796e+07
321,106.87,797,43.041,3.4304e+07
314,108.92,769,44.473,3.42e+07
293,109.99,717,44.948,3.2228e+07
302,113.79,773,44.455,3.4364e+07
307,110.67,769,44.182,3.3976e+07
294,83.537,559,43.936,2.456e+07
324,94.827,716,42.911,3.0724e+07
316,92.709,678,43.209,2.9296e+07
298,95.248,670,42.364,2.8384e+07
325,102.38,766,43.436,3.3272e+07
282,87.617,587,42.092,2.4708e+07
300,87.467,620,42.323,2.624e+07
306,87.203,621,42.969,2.6684e+07
291,87.313,588,43.211,2.5408e+07
296,95.23,645,43.702,2.8188e+07
318,103.84,741,44.561,3.302e+07
328,94.268,718,43.064,3.092e+07
314,90.268,653,43.406,2.8344e+07
284,96.901,635,43.339,2.752e+07
288,102.35,662,44.526,2.9476e+07
289,88.443,587,43.543,2.556e+07
291,96.715,640,43.975,2.8144e+07
297,94.505,638,43.994,2.8068e+07
287,91.094,609,42.929,2.6144e+07
302,87.166,617,42.665,2.6324e+07
310,96.916,684,43.924,3.0044e+07
322,95.901,708,43.616,3.088e+07
338,82.343,654,42.557,2.7832e+07
306,88.209,640,42.175,2.6992e+07
305,101.59,691,44.839,3.0984e+07
305,82.19,595,42.131,2.5068e+07
269,89.799,555,43.524,2.4156e+07
325,85.243,649,42.687,2.7704e+07
316,90.139,676,42.136,2.8484e+07
289,94.879,644,42.578,2.742e+07
297,93.697,638,43.618,2.7828e+07
318,93.082,699,42.346,2.96e+07
296,88.946,616,42.74,2.6328e+07
276,96.928,610,43.856,2.6752e+07
312,79.936,577,43.224,2.494e+07
282,87.191,579,42.466,2.4588e+07
321,78.903,587,43.148,2.5328e+07
283,73.668,488,42.721,2.0848e+07
295,73.614,517,42.004,2.1716e+07
295,84.149,566,43.859,2.4824e+07
319,80.589,607,42.353,2.5708e+07
306,77.569,549,43.235,2.3736e+07
319,77.994,575,43.27,2.488e+07
337,74.291,573,43.693,2.5036e+07
295,94.115,640,43.381,2.7764e+07
294,88.068,591,43.81,2.5892e+07
312,77.744,583,41.605,2.4256e+07
292,79.37,535,43.32,2.3176e+07
311,90.74,635,44.441,2.822e+07
289,84,569,42.664,2.4276e+07
277,95.48,647,40.878,2.6448e+07
332,87.566,662,43.915,2.9072e+07
303,93.993,643,44.292,2.848e+07
304,109.26,739,44.947,3.3216e+07
274,106.5,654,44.618,2.918e+07
307,77.98,560,42.75,2.394e+07
279,76.645,498,42.94,2.1384e+07
283,85.767,560,43.343,2.4272e+07
288,90.472,595,43.792,2.6056e+07
275,84.291,545,42.532,2.318e+07
297,98.653,661,44.327,2.93e+07
298,78,538,43.204,2.3244e+07
306,100.13,692,44.277,3.064e+07
323,93.176,713,42.21,3.0096e+07
316,82.063,611,42.442,2.5932e+07
295,87.186,604,42.583,2.572e+07
288,83.472,558,43.082,2.404e+07
316,105.87,751,44.549,3.3456e+07
315,86.654,632,43.19,2.7296e+07
281,85.794,573,42.073,2.4108e+07
290,75.834,515,42.703,2.1992e+07
267,80.659,508,42.394,2.1536e+07
283,76.919,527,41.306,2.1768e+07
283,86.346,574,42.571,2.4436e+07
308,99.623,689,44.534,3.0684e+07
289,88.055,603,42.202,2.5448e+07
326,94.699,712,43.36,3.0872e+07
298,84.456,591,42.585,2.5168e+07
285,115.92,761,43.411,3.3036e+07
316,101.96,722,44.626,3.222e+07
303,109.54,745,44.553,3.3192e+07
280,92.271,609,42.424,2.5836e+07
309,92.427,675,42.311,2.856e+07
300,92.867,668,41.707,2.786e+07
297,86.195,615,41.626,2.56e+07
279,91.498,607,42.056,2.5528e+07
317,93.375,710,41.69,2.96e+07
284,77.099,515,42.517,2.1896e+07
285,81.193,548,42.226,2.314e+07
275,73.571,487,41.544,2.0232e+07
297,99.178,707,41.663,2.9456e+07
289,87.945,606,41.941,2.5416e+07
261,69.088,440,40.982,1.8032e+07
282,82.823,550,42.465,2.3356e+07
278,114.55,712,44.725,3.1844e+07
273,73.245,464,43.095,1.9996e+07
301,92.027,642,43.146,2.77e+07
259,74.672,454,42.599,1.934e+07
289,97.675,670,42.131,2.8228e+07
268,90.791,580,41.952,2.4332e+07
317,81.767,610,42.492,2.592e+07
307,88.248,621,43.626,2.7092e+07
307,82.593,609,41.635,2.5356e+07
296,100.65,691,43.114,2.9792e+07
289,90.491,630,41.511,2.6152e+07
304,79.461,577,41.865,2.4156e+07
320,82.375,625,42.176,2.636e+07
282,84.44,547,43.532,2.3812e+07
286,80.14,538,42.602,2.292e+07
304,80.421,581,42.079,2.4448e+07
298,82.577,592,41.568,2.4608e+07
305,78.505,565,42.379,2.3944e+07
309,82.977,618,41.489,2.564e+07
303,104.42,730,43.342,3.164e+07
288,82.167,566,41.809,2.3664e+07
278,84.777,561,42.011,2.3568e+07
269,94.439,579,43.876,2.5404e+07
308,99.364,710,43.104,3.0604e+07
284,80.972,541,42.506,2.2996e+07
276,90.565,577,43.321,2.4996e+07
297,85.32,636,39.843,2.534e+07
280,83.029,585,39.74,2.3248e+07
312,86.705,629,43.008,2.7052e+07
275,85.004,537,43.531,2.3376e+07
289,78.021,518,43.529,2.2548e+07
274,80.818,528,41.939,2.2144e+07
295,80.298,555,42.681,2.3688e+07
296,74.892,519,42.713,2.2168e+07
299,88.629,629,42.13,2.65e+07
333,68.601,545,41.916,2.2844e+07
316,81.734,608,42.48,2.5828e+07
275,82.342,532,42.564,2.2644e+07
281,79.601,525,42.606,2.2368e+07
329,79.903,605,43.451,2.6288e+07
317,81.968,617,42.113,2.5984e+07
286,101.92,693,42.061,2.9148e+07
280,96.786,622,43.569,2.71e+07
272,102.72,644,43.385,2.794e+07
302,114.17,752,45.851,3.448e+07
274,123.93,752,45.154,3.3956e+07
309,83.948,603,43.018,2.594e+07
300,101.95,678,45.109,3.0584e+07
283,78.445,522,42.529,2.22e+07
278,122.42,745,45.681,3.4032e+07
280,102.03,667,42.831,2.8568e+07
299,101.5,726,41.802,3.0348e+07
308,90.805,654,42.765,2.7968e+07
275,108.33,711,41.902,2.9792e+07
287,85.087,591,41.32,2.442e+07
278,101.77,665,42.544,2.8292e+07
284,94.746,605,44.476,2.6908e+07
286,86.783,586,42.355,2.482e+07
273,100.03,637,42.87,2.7308e+07
309,89.799,666,41.664,2.7748e+07
316,95.987,744,40.769,3.0332e+07
288,105.85,744,40.973,3.0484e+07
289,109.81,762,41.648,3.1736e+07
282,109.32,743,41.491,3.0828e+07
267,98.487,631,41.674,2.6296e+07
290,92.028,622,42.907,2.6688e+07
284,87.549,578,43.017,2.4864e+07
297,88.687,606,43.465,2.634e+07
319,77.592,583,42.456,2.4752e+07
299,85.645,587,43.625,2.5608e+07
304,77.342,545,43.141,2.3512e+07
293,78.908,540,42.815,2.312e+07
292,86.616,590,42.868,2.5292e+07
303,89.294,618,43.78,2.7056e+07
287,83.861,569,42.299,2.4068e+07
284,76.211,520,41.623,2.1644e+07
298,85.906,591,43.316,2.56e+07
302,77.96,563,41.819,2.3544e+07
294,93.701,620,44.432,2.7548e+07
291,76.825,535,41.787,2.2356e+07
318,73.786,550,42.662,2.3464e+07
279,89.061,567,43.824,2.4848e+07
279,88.358,573,43.023,2.4652e+07
298,86.268,606,42.422,2.5708e+07
306,79.464,557,43.655,2.4316e+07
313,79.425,574,43.31,2.486e+07
317,89.577,666,42.637,2.8396e+07
292,83.164,570,42.604,2.4284e+07
314,104.5,750,43.749,3.2812e+07
301,122.55,805,45.824,3.6888e+07
265,108.2,632,45.367,2.8672e+07
307,89.173,673,40.678,2.7376e+07
295,137.61,904,44.907,4.0596e+07
281,95.345,639,41.928,2.6792e+07
314,81.032,623,40.841,2.5444e+07
282,91.248,618,41.638,2.5732e+07
317,80.959,630,40.737,2.5664e+07
304,90.197,663,41.357,2.742e+07
298,81.423,593,40.917,2.4264e+07
282,83.759,572,41.294,2.362e+07
299,76.99,543,42.394,2.302e+07
299,92.722,661,41.943,2.7724e+07
274,81.109,526,42.251,2.2224e+07
270,99.763,651,41.376,2.6936e+07
301,94.246,687,41.293,2.8368e+07
277,101.99,663,42.612,2.8252e+07
294,97.401,682,41.988,2.8636e+07
292,83.26,575,42.282,2.4312e+07
318,97.673,725,42.841,3.106e+07
273,96.938,610,43.384,2.6464e+07
299,76.12,526,43.27,2.276e+07
282,73.489,493,42.037,2.0724e+07
287,90.592,598,43.478,2.6e+07
283,78.898,534,41.813,2.2328e+07
290,88.552,623,41.22,2.568e+07
297,83.448,600,41.307,2.4784e+07
264,92.833,585,41.894,2.4508e+07
306,104.27,749,42.601,3.1908e+07
305,105.7,739,43.627,3.224e+07
284,90.127,576,44.438,2.5596e+07
288,93.319,617,43.559,2.6876e+07
274,81.839,528,42.47,2.2424e+07
297,92.97,628,43.968,2.7612e+07
274,85.474,548,42.737,2.342e+07
255,84.769,503,42.974,2.1616e+07
294,84.272,581,42.644,2.4776e+07
277,84.289,545,42.84,2.3348e+07
301,90.246,620,43.813,2.7164e+07
318,91.044,662,43.734,2.8952e+07
279,87.125,574,42.348,2.4308e+07
276,79.594,515,42.656,2.1968e+07
268,88.866,560,42.529,2.3816e+07
298,84.899,592,42.736,2.53e+07
312,76.449,570,41.846,2.3852e+07
271,86.155,568,41.106,2.3348e+07
267,91.101,591,41.157,2.4324e+07
276,93.13,623,41.258,2.5704e+07
286,101.87,679,42.91,2.9136e+07
321,90.38,690,42.046,2.9012e+07
302,77.311,562,41.544,2.3348e+07
302,89.47,643,42.022,2.702e+07
301,94.326,644,44.087,2.8392e+07
310,104.35,756,42.788,3.2348e+07
303,92.911,647,43.512,2.8152e+07
282,109.38,686,44.962,3.0844e+07
286,110.04,699,45.024,3.1472e+07
312,127.55,873,45.585,3.9796e+07
299,143.76,920,46.722,4.2984e+07
302,123.11,827,44.958,3.718e+07
286,136.13,871,44.698,3.8932e+07
339,114.48,867,44.761,3.8808e+07
277,146.63,897,45.28,4.0616e+07
288,117.78,750,45.227,3.392e+07
296,71.27,487,43.318,2.1096e+07
289,74.048,512,41.797,2.14e+07
288,74.986,525,41.135,2.1596e+07
323,75.331,599,40.621,2.4332e+07
319,82.997,600,44.127,2.6476e+07
307,77.902,560,42.707,2.3916e+07
295,70.278,493,42.053,2.0732e+07
288,77.806,530,42.279,2.2408e+07
292,81.411,555,42.832,2.3772e+07
290,89.476,614,42.261,2.5948e+07
284,82.746,536,43.843,2.35e+07
294,83.687,566,43.47,2.4604e+07
287,93.463,620,43.265,2.6824e+07
295,117.13,802,43.082,3.4552e+07
333,91.532,745,40.913,3.048e+07
276,121.19,803,41.654,3.3448e+07
296,75.581,532,42.053,2.2372e+07
308,90.286,632,44,2.7808e+07
285,102.78,697,42.026,2.9292e+07
300,85.467,643,39.876,2.564e+07
317,110.71,821,42.748,3.5096e+07
301,89.01,649,41.282,2.6792e+07
286,93.72,658,40.736,2.6804e+07
293,121.34,821,43.303,3.5552e+07
310,106.34,759,43.431,3.2964e+07
309,69.528,512,41.961,2.1484e+07
267,69.453,452,41.027,1.8544e+07
283,80.057,533,42.507,2.2656e+07
289,110.35,755,42.241,3.1892e+07
266,92.18,570,43.018,2.452e+07
271,105.93,685,41.909,2.8708e+07
280,73.086,505,40.523,2.0464e+07
282,70.27,490,40.441,1.9816e+07
289,85.301,599,41.155,2.4652e+07
303,102.92,731,42.659,3.1184e+07
317,84.744,650,41.329,2.6864e+07
295,88.122,617,42.133,2.5996e+07
276,83.449,554,41.574,2.3032e+07
293,84.491,592,41.818,2.4756e+07
278,77.669,507,42.588,2.1592e+07
303,80.304,560,43.45,2.4332e+07
299,69.672,492,42.341,2.0832e+07
277,81.083,550,40.836,2.246e+07
278,81.237,533,42.371,2.2584e+07
291,90.887,597,44.302,2.6448e+07
302,93.166,644,43.689,2.8136e+07
297,91.017,623,43.39,2.7032e+07
284,79.62,535,42.265,2.2612e+07
287,96.404,657,42.113,2.7668e+07
281,100.13,634,44.379,2.8136e+07
290,90.648,613,42.884,2.6288e+07
295,90.834,610,43.928,2.6796e+07
255,86.039,507,43.274,2.194e+07
295,69.505,485,42.276,2.0504e+07
320,83.162,624,42.647,2.6612e+07
287,82.829,555,42.832,2.3772e+07
304,84.447,588,43.66,2.5672e+07
307,74.163,535,42.557,2.2768e+07
294,75.565,519,42.805,2.2216e+07
272,79.824,513,42.324,2.1712e+07
280,89.386,586,42.71,2.5028e+07
291,93.691,617,44.188,2.7264e+07
